event_id,title,city,city_slug,icao,lat,lon,unit,timezone,target_date,resolved_temp,bucket_label
64593,Highest temperature in NYC on October 26?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-26,57.0,57+
64597,Highest temperature in NYC on October 28?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-28,55.0,55-56
64595,Highest temperature in NYC on October 27?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-27,55.0,55-56
64052,Highest temperature in NYC on October 25?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-25,59.0,59-60
63554,Highest temperature in NYC on October 24?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-24,59.0,59-60
62996,Highest temperature in NYC on October 23?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-23,60.0,60-61
62160,Highest temperature in NYC on October 22?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-22,63.0,63-64
60946,Highest temperature in NYC on October 20?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-20,67.0,67-68
60947,Highest temperature in NYC on October 21?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-21,67.0,67-68
60944,Highest temperature in NYC on October 19?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-19,69.0,69-70
60494,Highest temperature in NYC on October 18?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-18,66.0,66-67
59981,Highest temperature in NYC on October 17?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-17,64.0,64-65
59746,Highest temperature in NYC on October 16?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-16,61.0,61-62
58873,Highest temperature in NYC on October 15?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-15,68.0,68-69
57358,Highest temperature in NYC on October 14?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-14,60.0,60-61
57357,Highest temperature in NYC on October 13?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-13,59.0,59-60
57355,Highest temperature in NYC on October 12?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-12,62.0,62-63
56900,Highest temperature in NYC on October 11?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-11,65.0,65-66
56497,Highest temperature in NYC on October 10?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-10,62.0,62-63
55596,Highest temperature in NYC on October 9?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-09,58.0,58-59
54929,Highest temperature in NYC on October 8?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-08,71.0,71-72
53545,Highest temperature in NYC on October 7?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-07,77.0,77-78
53541,Highest temperature in NYC on October 5?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-05,83.0,83-84
53542,Highest temperature in NYC on October 6?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-06,80.0,80-81
53004,Highest temperature in NYC on October 4?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-04,82.0,82-83
52578,Highest temperature in NYC on October 3?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-03,71.0,71-72
52002,Highest temperature in NYC on October 2?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-02,65.0,65-66
51431,Highest temperature in NYC on October 1?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-10-01,68.0,68-69
50152,Highest temperature in NYC on September 29?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-29,74.0,74-
50148,Highest temperature in NYC on September 30?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-30,79.0,79-80
50144,Highest temperature in NYC on September 28?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-28,82.0,82+
49742,Highest temperature in NYC on September 27?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-27,77.0,77-78
49260,Highest temperature in NYC on September 26?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-26,83.0,83-84
48783,Highest temperature in NYC on September 25?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-25,78.0,78-79
48052,Highest temperature in NYC on September 24?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-24,75.0,75-76
46737,Highest temperature in NYC on September 23?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-23,82.0,82-83
46733,Highest temperature in NYC on September 22?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-22,71.0,71-72
46731,Highest temperature in NYC on September 21?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-21,68.0,68-69
46200,Highest temperature in NYC on September 20?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-20,72.0,72-73
45834,Highest temperature in NYC on September 19?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-19,82.0,82-83
45529,Highest temperature in NYC on September 18?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-18,83.0,83+
44915,Highest temperature in NYC on September 17?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-17,72.0,72-73
43839,Highest temperature in NYC on September 15?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-15,79.0,79-80
43836,Highest temperature in NYC on September 14?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-14,81.0,81-82
43841,Highest temperature in NYC on September 16?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-16,74.0,74-75
43326,Highest temperature in NYC on September 13?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-13,76.0,76-77
43008,Highest temperature in NYC on September 12?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-12,77.0,77-78
42697,Highest temperature in NYC on September 11?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-11,78.0,78-79
42576,Highest temperature in NYC on September 10?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-10,73.0,73-74
42228,Highest temperature in NYC on September 8?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-08,72.0,72-73
42230,Highest temperature in NYC on September 9?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-09,72.0,72-73
42226,Highest temperature in NYC on September 7?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-07,69.0,69-70
41805,Highest temperature in NYC on September 6?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-06,84.0,84-85
41636,Highest temperature in NYC on September 5?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-05,82.0,82-83
41111,Highest temperature in NYC on September 4?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-04,77.0,77-78
41107,Highest temperature in NYC on September 3?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-03,77.0,77-78
40663,Highest temperature in NYC on September 2?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-02,76.0,76-77
40661,Highest temperature in NYC on September 1?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-09-01,76.0,76-77
40659,Highest temperature in NYC on August 31?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-31,76.0,76-77
40258,Highest temperature in NYC on August 30?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-30,76.0,76-77
40038,Highest temperature in NYC on August 29?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-29,77.0,77-78
39798,Highest temperature in NYC on August 28?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-28,76.0,76-77
39599,Highest temperature in NYC on August 27?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-27,74.0,74-75
39255,Highest temperature in NYC on August 25?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-25,85.0,85-86
39253,Highest temperature in NYC on August 24?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-24,80.0,80-81
39257,Highest temperature in NYC on August 26?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-26,79.0,79-80
38875,Highest temperature in NYC on August 23?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-23,81.0,81-82
38694,Highest temperature in NYC on August 22?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-22,84.0,84-85
38506,Highest temperature in NYC on August 21?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-21,72.0,72-73
38180,Highest temperature in NYC on August 20?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-20,70.0,70-
37654,Highest temperature in NYC on August 19?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-19,75.0,75-76
37651,Highest temperature in NYC on August 17?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-17,89.0,89-90
37652,Highest temperature in NYC on August 18?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-18,76.0,76-77
37379,Highest temperature in NYC on August 16?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-16,83.0,83-84
37229,Highest temperature in NYC on August 15?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-15,87.0,87-88
37130,Highest temperature in NYC on August 14?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-14,89.0,89-90
37039,Highest temperature in NYC on August 13?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-13,88.0,88-89
36354,Highest temperature in NYC on August 12?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-12,90.0,90-91
36351,Highest temperature in NYC on August 11?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-11,89.0,89-90
36349,Highest temperature in NYC on August 10?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-10,89.0,89-90
36150,Highest temperature in NYC on August 9?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-09,82.0,82-83
35956,Highest temperature in NYC on August 8?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-08,79.0,79-80
35779,Highest temperature in NYC on August 7?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-07,80.0,80-81
35569,Highest temperature in NYC on August 6?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-06,77.0,77-78
35137,Highest temperature in NYC on August 5?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-05,81.0,81-82
35134,Highest temperature in NYC on August 4?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-04,88.0,88-89
35132,Highest temperature in NYC on August 3?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-03,83.0,83-84
34931,Highest temperature in NYC on August 2?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-02,79.0,79-80
34778,Highest temperature in NYC on August 1?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-08-01,73.0,73-74
34630,Highest temperature in NYC on July 31?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-31,86.0,86-87
34464,Highest temperature in NYC on July 30?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-30,99.0,99+
34074,Highest temperature in NYC on July 28?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-28,93.0,93-94
34076,Highest temperature in NYC on July 29?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-29,100.0,100+
34072,Highest temperature in NYC on July 27?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-27,86.0,86+
33911,Highest temperature in NYC on July 26?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-26,83.0,83-84
33722,Highest temperature in NYC on July 25?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-25,97.0,97-98
33547,Highest temperature in NYC on July 24?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-24,85.0,85-86
33348,Highest temperature in NYC on July 23?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-23,81.0,81-82
32959,Highest temperature in NYC on July 20?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-20,90.0,90-91
32963,Highest temperature in NYC on July 22?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-22,78.0,78-79
32961,Highest temperature in NYC on July 21?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-21,84.0,84-85
32835,Highest temperature in NYC on July 19?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-19,82.0,82-83
32622,Highest temperature in NYC on July 18?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-18,83.0,83-84
32453,Highest temperature in NYC on July 17?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-17,93.0,93-94
32329,Highest temperature in NYC on July 16?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-16,88.0,88-89
31936,Highest temperature in NYC on July 15?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-15,86.0,86-87
31934,Highest temperature in NYC on July 14?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-14,88.0,88+
31932,Highest temperature in NYC on July 13?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-13,84.0,84-85
31781,Highest temperature in NYC on July 12?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-12,85.0,85-86
31591,Highest temperature in NYC on July 11?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-11,83.0,83-84
31433,Highest temperature in NYC on July 10?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-10,82.0,82-83
31250,Highest temperature in NYC on July 9?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-09,92.0,92+
30870,Highest temperature in NYC on July 8?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-08,92.0,92+
30868,Highest temperature in NYC on July 7?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-07,85.0,85-86
30865,Highest temperature in NYC on July 6?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-06,88.0,88-89
30686,Highest temperature in NYC on July 5?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-05,86.0,86-87
30502,Highest temperature in NYC on July 4?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-04,83.0,83-84
30423,Highest temperature in NYC on July 3?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-03,91.0,91-92
30126,Highest temperature in NYC on July 2?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-02,82.0,82-83
29053,Highest temperature in NYC on July 1?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-07-01,89.0,89+
29052,Highest temperature in NYC on June 30?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-30,91.0,91-92
29050,Highest temperature in NYC on June 29?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-29,90.0,90+
28858,Highest temperature in NYC on June 28?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-28,85.0,85+
28676,Highest temperature in NYC on June 27?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-27,73.0,73-74
28475,Highest temperature in NYC on June 26?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-26,81.0,81-82
28388,Highest temperature in NYC on June 25?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-25,98.0,98-99
27888,Highest temperature in NYC on June 24?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-24,99.0,99-100
27887,Highest temperature in NYC on June 23?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-23,93.0,93-94
27885,Highest temperature in NYC on June 22?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-22,89.0,89-
27739,Highest temperature in NYC on June 21?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-21,88.0,88-89
27589,Highest temperature in NYC on June 20?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-20,83.0,83-84
27424,Highest temperature in NYC on June 19?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-19,87.0,87-88
27239,Highest temperature in NYC on June 18?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-18,85.0,85-86
26939,Highest temperature in NYC on June 17?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-17,67.0,67-
26937,Highest temperature in NYC on June 16?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-16,68.0,68-69
26934,Highest temperature in NYC on June 15?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-15,64.0,64-65
26779,Highest temperature in NYC on June 14?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-14,66.0,66-67
26691,Highest temperature in NYC on June 13?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-13,76.0,76-77
26531,Highest temperature in NYC on June 12?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-12,89.0,89-90
26371,Highest temperature in NYC on June 11?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-11,82.0,82-83
26153,Highest temperature in NYC on June 10?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-10,75.0,75-76
26150,Highest temperature in NYC on June 9?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-09,69.0,69-
26148,Highest temperature in NYC on June 8?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-08,73.0,73-74
26036,Highest temperature in NYC on June 7?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-07,77.0,77-78
25905,Highest temperature in NYC on June 6?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-06,83.0,83-84
25848,Highest temperature in NYC on June 5?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-05,87.0,87-88
25718,Highest temperature in NYC on June 4?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-04,80.0,80-81
25530,Highest temperature in NYC on June 3?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-03,78.0,78-79
25529,Highest temperature in NYC on June 2?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-02,71.0,71-72
25526,Highest temperature in NYC on June 1?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-06-01,66.0,66-67
25469,Highest temperature in NYC on May 31?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-05-31,68.0,68-69
25343,Highest temperature in NYC on May 30?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-05-30,74.0,74-75
25294,Highest temperature in NYC on May 29?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-05-29,67.0,67-68
25193,Highest temperature in NYC on May 28?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-05-28,65.0,65-66
25107,Highest temperature in NYC on May 27?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-05-27,76.0,76-77
25106,Highest temperature in NYC on May 26?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-05-26,73.0,73-74
25105,Highest temperature in NYC on May 25?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-05-25,67.0,67-68
25008,Highest temperature in NYC on May 22?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-05-22,52.0,52-53
24996,Highest temperature in NYC on May 24?,NYC,nyc,KLGA,40.7743,-73.8726,F,America/New_York,2025-05-24,64.0,64-65
