resolved_at,target_date,city,station_icao,bucket,side,entry_price,size_usd,ev_per_bet,spread_colour,det_spread,model_values_json,actual_temp,outcome,pnl_usd,miss_distance,signal_timestamp,strategy
2026-03-02T17:11:35.711470+00:00,2026-02-23,Seattle,KSEA,44-45,BUY_YES,0.057499999999999996,5.0,,,,{},,LOSS,-5.0,,2026-02-22T01:37:44.087065+00:00
2026-03-02T17:11:35.784453+00:00,2026-02-22,Chicago,KORD,30-31,BUY_YES,0.185,5.0,,,,{},,LOSS,-5.0,,2026-02-22T02:00:17.835528+00:00
2026-03-02T17:11:35.864680+00:00,2026-02-23,Seattle,KSEA,48-49,BUY_NO,0.625,5.0,,,,{},,LOSS,-5.0,,2026-02-22T02:00:17.836888+00:00
2026-03-02T17:11:35.942018+00:00,2026-02-23,NYC,KLGA,34-35,BUY_NO,0.69,5.0,,,,{},,WIN,2.2464,,2026-02-22T02:00:17.838636+00:00
2026-03-02T17:11:36.018155+00:00,2026-02-22,Dallas,KDFW,60-61,BUY_YES,0.095,5.0,,,,{},,LOSS,-5.0,,2026-02-22T02:20:14.780490+00:00
2026-03-02T17:11:36.095391+00:00,2026-02-22,Atlanta,KATL,58-59,BUY_NO,0.8,5.0,,,,{},,WIN,1.25,,2026-02-22T02:20:14.783010+00:00
2026-03-02T17:11:36.215097+00:00,2026-02-22,NYC,KLGA,34-35,BUY_YES,0.0515,5.0,,,,{},,WIN,92.0874,,2026-02-22T02:40:15.871760+00:00
2026-03-02T17:11:36.291698+00:00,2026-02-23,Chicago,KORD,32-33,BUY_YES,0.08,5.0,,,,{},,LOSS,-5.0,,2026-02-22T02:40:15.873933+00:00
2026-03-02T17:11:36.356804+00:00,2026-02-22,Chicago,KORD,32-33,BUY_YES,0.058499999999999996,5.0,,,,{},,LOSS,-5.0,,2026-02-22T02:40:15.875627+00:00
2026-03-02T17:11:36.454223+00:00,2026-02-23,Atlanta,KATL,42-43,BUY_YES,0.125,5.0,,,,{},,LOSS,-5.0,,2026-02-22T03:05:14.540799+00:00
2026-03-02T17:11:36.592667+00:00,2026-02-23,Atlanta,KATL,44-45,BUY_YES,0.05,5.0,,,,{},,LOSS,-5.0,,2026-02-22T03:05:14.542952+00:00
2026-03-02T17:11:36.701143+00:00,2026-02-23,Seattle,KSEA,46-47,BUY_YES,0.275,5.0,,,,{},,LOSS,-5.0,,2026-02-22T03:05:14.544489+00:00
2026-03-02T17:11:36.815121+00:00,2026-02-22,Miami,KMIA,88-89,BUY_YES,0.22,5.0,,,,{},,WIN,17.7273,,2026-02-22T03:25:14.605829+00:00
2026-03-02T17:11:36.925282+00:00,2026-02-22,Seattle,KSEA,52-53,BUY_YES,0.19,5.0,,,,{},,LOSS,-5.0,,2026-02-22T03:25:14.607781+00:00
2026-03-02T17:11:37.025024+00:00,2026-02-23,Seattle,KSEA,50-51,BUY_NO,0.745,5.0,,,,{},,WIN,1.7114,,2026-02-22T09:00:14.905506+00:00
2026-03-02T17:11:37.116661+00:00,2026-02-23,Chicago,KORD,30-31,BUY_YES,0.20500000000000002,5.0,,,,{},,LOSS,-5.0,,2026-02-22T10:00:10.708080+00:00
2026-03-02T17:11:37.202650+00:00,2026-02-24,Chicago,KORD,32-33,BUY_YES,0.06,5.0,,,,{},,LOSS,-5.0,,2026-02-22T12:20:13.585817+00:00
2026-03-02T17:11:37.281698+00:00,2026-02-24,Seoul,RKSI,8+,BUY_YES,0.095,5.0,,,,{},,LOSS,-5.0,,2026-02-22T12:40:14.675170+00:00
2026-03-02T17:11:37.376607+00:00,2026-02-24,NYC,KLGA,26-27,BUY_YES,0.095,5.0,,,,{},,LOSS,-5.0,,2026-02-22T12:40:14.676738+00:00
2026-03-02T17:11:37.461994+00:00,2026-02-24,Dallas,KDFW,74-75,BUY_YES,0.27,5.000000000000001,,,,{},,LOSS,-5.0,,2026-02-22T13:25:14.050567+00:00
2026-03-02T17:11:37.541576+00:00,2026-02-24,Chicago,KORD,40-41,BUY_YES,0.25,5.0,,,,{},,LOSS,-5.0,,2026-02-22T13:25:14.052594+00:00
2026-03-02T17:11:37.634439+00:00,2026-02-24,Seattle,KSEA,40-41,BUY_YES,0.08499999999999999,5.0,,,,{},,LOSS,-5.0,,2026-02-22T13:45:14.220803+00:00
